url,title,segment,target
http://www.anhui.cc/news/20131018/1037000.shtml,新安晚报联合鄂湘赣三省主流媒体 联合采访关注徽文化,"新安 晚报 联合 鄂 湘赣 三 省 主流 媒体 联合 采访 关注 徽 文化
",1
http://www.lotour.com/news/2013/07/1243066.shtml,屯溪老街感受正宗徽文化,"屯溪 老街 感受 正宗 徽 文化
",1
http://www.ah.xinhuanet.com/hwh/2011-11/10/content_24091094.htm,甘做徽文化的“传道士”,"甘 做 徽 文化 的 “ 传道士 ”
",1
http://www.anhuinews.com/zhuyeguanli/system/2011/07/26/004282260.shtml,旅游卫视探访”世外桃源”徽文化,"旅游 卫视 探访 ” 世外桃源 ” 徽 文化
",1
http://365jia.cn/news/2012-04-02/20115756258499E9.html,源泉徽文化民俗博物馆门票多少? 有公交车直达吗(图),"源泉 徽 文化 民俗 博物馆 门票 多少 ? 有 公交车 直达 吗 ( 图 )
",1
http://www.ah.xinhuanet.com/hwh/2009-08/11/content_17367013.htm,绩溪将建大型综合性博物馆 以徽文化为主题,"绩溪 将 建 大型 综合性 博物馆 以 徽 文化 为 主题
",1
http://ah.anhuinews.com/system/2009/08/25/002323762.shtml,“徽文化夏令营”让36位台湾大学生印象深刻,"“ 徽 文化 夏令营 ” 让 36 位 台湾 大学生 印象 深刻
",1
http://news.sina.com.cn/c/2009-04-22/182515510061s.shtml,漫步歙县古城感受徽州文化博大精深[组图],"漫步 歙县 古城 感受 徽州 文化 博大精深 [ 组图 ]
",1
http://www.ah.xinhuanet.com/news/2008-07/24/content_13921134.htm,"""徽州文化特区""尚无当家人",""" 徽州 文化 特区 "" 尚 无 当家人
",1
http://ah.anhuinews.com/system/2008/04/27/002001206.shtml,[红色故土安徽行]采访团倾情精彩徽文化,"[ 红色 故土 安徽 行 ] 采访团 倾情 精彩 徽 文化
",1
http://news.xinhuanet.com/book/2004-11/01/content_2162503.htm,徽州文化研究丛书面世,"徽州 文化 研究 丛书 面世
",1
http://www.chinanews.com/2002-07-11/26/202394.html,图:两岸文化界人士纵论徽州文化,"图 : 两岸 文化界 人士 纵论 徽州 文化
",1
http://365jia.cn/news/2017-01-20/44F1387254189465.html,合肥利港喜来登新年开启徽州美食节 感受舌尖上的徽文化,"合肥 利 港 喜来登 新年 开启 徽州 美食节 感受 舌尖 上 的 徽 文化
",1
http://ah.anhuinews.com/system/2017/01/22/007550623.shtml,中国华侨国际文化交流基地——安徽桐城六尺巷揭牌,"中国 华侨 国际 文化 交流 基地 —— 安徽 桐城 六 尺 巷 揭 牌
",1
http://news.newsxc.com/xuancheng/2017-01-05/2017-01-05-299657.html,徽娃闹春晚 展现绩溪徽文化,"徽 娃 闹 春晚 展现 绩溪 徽 文化
",1
http://www.newshs.com/paper/story/2016/10/13/1476344086703.shtml,全国首家徽文化主题邮局开业 - 新闻_黄山网络广播电视台,"全国 首 家徽 文化 主题 邮局 开业 - 新闻_ 黄山 网络 广播 电视台
",1
http://news.163.com/17/0209/10/CCQUMPLM00018AOP.html,台湾大学生“徽文化”冬令营举办,"台湾 大学生 “ 徽 文化 ” 冬令营 举办
",1
http://www.taiwan.cn/local/anhui/dongtaixinwen/201609/t20160912_11566335.htm,徽文化的探寻之旅——随访台湾基层人士宣城考察侧记,"徽 文化 的 探寻 之 旅 —— 随 访 台湾 基层 人士 宣城 考察 侧记
",1
http://kb.dsqq.cn/html/2012-03/27/content_167092.htm,298元感受深厚徽文化意韵 - 现代快报多媒体数字报刊平台,"298 元 感受 深厚 徽 文化 意 韵 - 现代 快报 多媒体 数字 报刊 平台
",1
http://www.chinaqw.com/gqqj/2015/10-14/66931.shtml,安徽成立华侨国际文促会 提升徽文化海外影响力,"安徽 成立 华侨 国际 文 促 会 提升 徽 文化 海外 影响力
",1
http://www.hlj.xinhuanet.com/news/2015-10/27/c_134755531.htm,哈尔滨市至黄山市航线开通 3个小时即可感受徽州文化,"哈尔滨市 至 黄山市 航线 开通 3 个 小时 即 可 感受 徽州 文化
",1
http://www.newshs.com/a/20150113/00221.htm,“徽文化特色人才”有奖征文启事,"“ 徽 文化 特色 人才 ” 有奖 征文 启事
",1
http://wuhu.house.sina.com.cn/scan/2014-09-04/15054428968.shtml,徽文化商业体 新华联梦想城老街项目建设正酣(组图),"徽 文化 商业 体 新华 联 梦想 城 老街 项目 建设 正酣 ( 组图 )
",1
http://hf.auto.sina.com.cn/csdt/2013-08-26/116-12038.html,全新桑塔纳徽文化符号探秘之旅 九华山之旅,"全新 桑塔纳 徽 文化 符号 探秘 之 旅 九华山 之 旅
",1
http://www.newshs.com/a/20121001/00147.htm,黄山:山水引来游客 徽文化民俗纷呈留客(安徽网),"黄山 : 山水 引来 游客 徽 文化 民俗 纷呈 留客 ( 安徽 网 )
",1
http://www.ah.xinhuanet.com/hwh/2011-12/21/content_24379109.htm,传承徽文化 字因壶传、壶随字贵,"传承 徽 文化 字 因 壶传 、 壶随字贵
",1
http://www.taiwan.cn/local/dfkx/201110/t20111010_2099952.html,安徽举办2011海外台湾留学人员徽文化体验之旅,"安徽 举办 2011 海外 台湾 留学人员 徽 文化 体验 之 旅
",1
http://ah.anhuinews.com/qmt/system/2010/12/10/003540061.shtml,大力弘扬徽文化深入推进文化强省建设,"大力 弘扬 徽 文化 深入 推进 文化 强 省 建设
",1
http://fashion.ifeng.com/news/detail_2010_07/20/1802220_0.shtml,春节游徽园 难觅徽文化,"春节 游 徽 园 难觅 徽 文化
",1
http://news.hf365.com/system/2010/06/23/000351957.shtml,“秀”出徽文化,"“ 秀 ” 出 徽 文化
",1
http://www.china.com.cn/expo/2009-11/27/content_18963031.htm,世博论坛黄山探讨“徽文化与城市发展”,"世博 论坛 黄山 探讨 “ 徽 文化 与 城市 发展 ”
",1
http://www.cntour2.com/viewnews/2010/1/19/0119091040.htm,黄山将借世博会营销徽文化,"黄山 将 借 世博会 营销 徽 文化
",1
http://www.china.com.cn/expo/2009-08/27/content_18409061.htm,2010上海世博会安徽馆定位“徽文化”展示,"2010 上海 世博会 安徽 馆 定位 “ 徽 文化 ” 展示
",1
http://travel.anhuinews.com/system/2012/10/25/005278651.shtml,屯溪区湖边古村落将成为徽文化旅游新亮点,"屯溪区 湖边 古 村落 将 成为 徽 文化 旅游 新 亮点
",1
http://www.gd.xinhuanet.com/newscenter/2009-08/14/content_17400085.htm,南国书香节首添亚运数字徽文化慈善元素,"南国 书香 节 首 添 亚运 数字 徽 文化 慈善 元素
",1
http://www.ah.xinhuanet.com/hwh/2009-07/08/content_17042853.htm,徽文化“联姻”旅游闯世界,"徽 文化 “ 联姻 ” 旅游 闯 世界
",1
http://ah.anhuinews.com/system/2008/06/27/002050984.shtml,“徽骆驼”挑担徽茶在徐州街头传播徽文化,"“ 徽 骆驼 ” 挑担 徽 茶 在 徐州 街头 传播 徽 文化
",1
http://cq.qq.com/a/20080519/000307.htm,直飞黄山、徽文化四日游,"直飞 黄山 、 徽 文化 四日 游
",1
http://www.ah.xinhuanet.com/zhuanti/2008-01/30/content_13283705.htm,委员们关注徽文化建设和保护,"委员们 关注 徽 文化 建设 和 保护
",1
http://sports.sina.com.cn/s/2006-04-19/1425837787s.shtml,骑行古徽州 感受徽文化,"骑 行古 徽州 感受 徽 文化
",1
http://news.qq.com/a/20051107/001237.htm,新安江美不胜收 4万宾客被独特徽文化折服,"新安江 美不胜收 4万 宾客 被 独特 徽 文化 折服
",1
http://news.sina.com.cn/c/2005-11-06/05527368714s.shtml,徽州文化大观园展示徽文化,"徽州 文化 大观园 展示 徽 文化
",1
http://news.sina.com.cn/o/2005-05-19/19555934617s.shtml,徽文化:皖南花鼓戏,"徽 文化 : 皖南 花鼓戏
",1
http://www.ah.xinhuanet.com/ddh/2006-10/21/content_8313410.htm,"日新月异""徽文化""——安徽文化产业发展综述(上)","日新月异 ""徽 文化 ""—— 安徽 文化 产业 发展 综述 ( 上 )
",1
http://www.huaxia.com/hxcz/ctwl/2017/02/5200850.html,2016台湾青年学生徽文化夏令营在滁开营,"2016 台湾 青年 学生 徽 文化 夏令营 在 滁开营
",1
http://henan.qq.com/a/20161226/016852.htm,"中大附外实践活动:走进江西,感受徽文化洗礼","中 大 附 外 实践 活动 : 走 进 江西 , 感受 徽 文化 洗礼
",1
http://www.cnr.cn/ah/ygkx/20161108/t20161108_523250736.shtml,绩溪举办徽菜美食文化旅游节,"绩溪 举办 徽菜 美食 文化 旅游节
",1
http://ah.anhuinews.com/system/2016/06/11/007380195.shtml,[政协江淮行]联谊会助力徽文化传承,"[ 政协 江淮 行 ] 联谊会 助力 徽 文化 传承
",1
http://ah.anhuinews.com/system/2005/09/05/001343912.shtml,绩溪县打造“古徽文化一条街”,"绩溪县 打造 “ 古 徽 文化 一 条 街 ”
",1
http://365jia.cn/news/2015-08-31/28543942A4718664.html,文博蜀山分会场主打“徽文化” 子木园还有军事用品展,"文博 蜀山 分会场 主打 “ 徽 文化 ” 子木园 还有 军事 用品 展
",1
http://www.le.com/ptv/vplay/21898035.html,合肥:我省将实施职业教育“徽文化”传承工程,"合肥 : 我省 将 实施 职业 教育 “ 徽 文化 ” 传承 工程
",1
http://news.hf.house365.com/zx/20141218/024774973.html,【合肥宝能城】在汉字听写中了解徽文化,"【 合肥 宝 能 城 】 在 汉字 听写 中 了解 徽 文化
",1
http://auto.news18a.com/news/20140401/story_620570.html,"魅力江淮 皖美体验""徽文化""之旅圆满结束","魅力 江淮 皖美 体验 ""徽 文化 "" 之 旅 圆满 结束
",1
http://www.ah.xinhuanet.com/2013-03/28/c_115187970.htm,[新安晚报]长江中路立面改造主打徽文化牌,"[ 新安 晚报 ] 长江 中路 立面 改造 主打 徽 文化 牌
",1
http://news.cntv.cn/20120111/125778.shtml,弘扬徽文化推广茶品牌 北京黄山茶城在马连道隆重开业,"弘扬 徽 文化 推广 茶 品牌 北京 黄山 茶 城 在 马 连道 隆重 开业
",1
http://news.ifeng.com/gundong/detail_2012_01/10/11874888_0.shtml,南京溧水周园徽文化精品体验中心隆重开业,"南京 溧水 周 园 徽 文化 精品 体验 中心 隆重 开业
",1
http://news.hefei.cc/2011/0829/020097394.shtml,世博安徽馆LOGO最终揭晓 展示徽文化特色,"世博 安徽 馆 L O G O 最终 揭晓 展示 徽 文化 特色
",1
http://www.chnsuv.com/news/0508/58429.html,MINI在路上徽文化古镇寻宝二日自驾游,"M I N I 在 路上 徽 文化 古镇 寻宝 二日 自驾游
",1
http://www.ah.xinhuanet.com/yishu2005/2011-04/29/content_22654753.htm,徽文化民俗博物馆举办首届神兽特展,"徽 文化 民俗 博物馆 举办 首 届 神 兽 特展
",1
http://news.163.com/10/0624/10/69UGVN2A000146BC.html,徽文化让生活更多彩 世博会安徽活动周开幕,"徽 文化 让 生活 更 多彩 世博会 安徽 活动周 开幕
",1
http://news.163.com/10/0623/13/69S7S54600014AEE.html,"(新民晚报)世博会安徽活动周上午开幕,徽文化让生活彩","( 新民晚报 ) 世博会 安徽 活动周 上午 开幕 , 徽 文化 让 生活 彩
",1
http://zgsc.china.com.cn/ys/yszx/2014-09-30/234545.html,“笔墨皖韵——张东林山水画精品展”在中国徽文化艺术馆开展,"“ 笔墨 皖韵—— 张东林 山水画 精品展 ” 在 中国 徽 文化 艺术馆 开展
",1
http://news.cntv.cn/china/20100516/100932.shtml,[视频][第四届全国体育大会]开幕预演 展现独特徽文化,"[ 视频 ] [ 第四 届 全国 体育 大会 ] 开幕 预演 展现 独特 徽 文化
",1
http://news.163.com/10/0428/04/65B52N9J00014AED.html,安徽馆:“无徽不成镇” 演绎徽文化多彩生活(图),"安徽 馆 : “ 无 徽 不 成 镇 ” 演绎 徽 文化 多彩生活 ( 图 )
",1
http://www.newshs.com/html/201010/6/20101006151535.htm,安徽黄山:国庆黄金周体验徽文化【图组】,"安徽 黄山 : 国庆 黄金周 体验 徽 文化 【 图组 】
",1
http://www.newshs.com/html/201008/18/20100818173328.htm,祁门:徽文化在“百村千幢”建设中复活,"祁门 : 徽 文化 在 “ 百 村 千 幢 ” 建设 中 复活
",1
http://www.gqb.gov.cn/news/2010/0804/20142.shtml,华裔青少年访安徽侨乡歙县 亲身体验中国徽文化,"华裔 青少年 访 安徽 侨乡 歙县 亲身 体验 中国 徽 文化
",1
http://www.ah.xinhuanet.com/zhuanti/2010-06/12/content_20057998.htm,上海世博会安徽活动周将展示独特“徽文化”,"上海 世博会 安徽 活动周 将 展示 独特 “ 徽 文化 ”
",1
http://www.cnhubei.com/news/todaynews/sfw/lskd/201005/t1182914.shtml,"盘龙湖畔,开启中国徽文化臻品墅居","盘 龙湖 畔 , 开启 中国 徽 文化 臻 品 墅居
",1
http://www.ah.xinhuanet.com/hwh/2010-04/26/content_19625954.htm,世博安徽馆展示多姿多彩徽文化,"世博 安徽 馆 展示 多姿多彩 徽 文化
",1
http://finance.ifeng.com/roll/20090717/956155.shtml,黄山市:创新徽州文化传承模式 让古老文化遗产薪火相传,"黄山市 : 创新 徽州 文化 传承 模式 让 古老 文化 遗产 薪火 相传
",1
http://www.ah.xinhuanet.com/ly/2009-05/26/content_16631173.htm,“科学发展看安徽”采访团沉醉徽文化,"“ 科学 发展 看 安徽 ” 采访团 沉醉 徽 文化
",1
http://www.ah.xinhuanet.com/hfnews/2009-04/29/content_16390828.htm,世博会牵红线 徽文化闯世界,"世博会 牵红线 徽 文化 闯 世界
",1
http://www.cnhubei.com/news/gdxw/200904/t646428.shtml,婺源江湾 江西徽文化的生态家园,"婺源 江湾 江西 徽 文化 的 生态 家园
",1
http://www.newshs.com/html/200903/17/20090317085227.htm,黄山徽州区建“徽文化风景”桥(中安在线),"黄山 徽州区 建 “ 徽 文化 风景 ” 桥 ( 中 安在线 )
",1
http://www.newshs.com/html/201010/5/20101005132537.htm,【音频】徽州文化博物馆:享受文化盛宴的好去处,"【 音频 】 徽州 文化 博物馆 : 享受 文化 盛宴 的 好 去处
",1
http://culture.people.com.cn/n1/2017/0101/c1013-28992019.html,徽州古建筑保护遇窘境专家建言防“建设性破坏”,"徽州 古建筑 保护 遇 窘境 专家 建言 防 “ 建设性 破坏 ”
",1
http://www.chinanews.com/cul/2016/12-10/8089732.shtml,30余位中外书画家皖南体验“徽文化”,"30 余 位 中外 书画家 皖南 体验 “ 徽 文化 ”
",1
http://travel.sohu.com/20161231/n477476185.shtml,石川坞-千年古徽杭宗亲的联络线,"石 川坞-千年 古 徽 杭 宗亲 的 联络线
",1
http://sports.sohu.com/20161231/n477491596.shtml,叶长荫：竞与赛把人气聚学与鉴中促宣传,"叶 长荫 ： 竞 与 赛 把 人气 聚 学 与 鉴 中 促 宣传
",1
http://travel.china.com.cn/txt/2017-01/01/content_40021214.htm,名山名园携手美丽黄山时隔55年再入颐和园,"名山 名园 携手 美丽 黄山 时隔 55年 再入 颐和园
",1
http://auto.sohu.com/20161228/n477152703.shtml,驾新创酷游历徽州，找回年轻时的节奏感,"驾 新 创酷 游历 徽州 ， 找回 年轻 时 的 节奏感
",1
"http://finance.eastmoney.com/news/1349,20161209691914768.html",黄山旅游：旅游与徽文化融合,"黄山旅游 ： 旅游 与 徽 文化 融合
",1
http://travel.china.com.cn/txt/2016-12/19/content_39940212.htm,徽派建筑：中华大地上的一抹亮色(图),"徽派 建筑 ： 中华 大地 上 的 一 抹 亮色 ( 图 )
",1
http://travel.china.com.cn/txt/2016-12/27/content_39990239.htm,黄山市搭建古民居产权平台交易额超700万,"黄山市 搭 建 古 民居 产权 平台 交易额 超 700万
",1
http://sports.sohu.com/20161230/n477354009.shtml,一场厦马经济效益5.55亿2020年全国赛事800+场,"一 场 厦 马 经济 效益 5.55 亿 2020年 全国 赛事 800+ 场
",1
http://travel.sohu.com/20161210/n475485008.shtml,黄山脚下的清明上河图,"黄 山脚下 的 清明 上 河图
",1
http://music.yule.sohu.com/20161223/n476715645.shtml,张正扬原创艺术歌曲《徽班》即将全球发行,"张 正扬 原创 艺术 歌曲 《 徽班 》 即将 全球 发行
",1
http://travel.china.com.cn/txt/2016-12/08/content_39874104.htm,"安徽旅游以茶为媒借助""万里茶道""沟通世界","安徽 旅游 以 茶 为媒 借助 "" 万 里 茶道 "" 沟通 世界
",1
http://travel.sohu.com/20161225/n476903264.shtml,体会黄山脚下的夜色阑珊,"体会 黄 山脚下 的 夜色 阑珊
",1
http://www.ah.xinhuanet.com/20161205/3561801_c.html,黄山市：望得见山看得见水记得住乡愁,"黄山市 ： 望 得 见 山 看 得 见 水 记得 住 乡愁
",1
http://www.kaixian.tv/gd/2016/1230/107654.html,砚雕大师方韶：一生痴绝处无梦到徽州,"砚雕 大师 方韶 ： 一生 痴 绝 处 无 梦到 徽州
",1
http://news.hf365.com/system/2016/12/29/015144328.shtml,蜀山:高起点谋布局强支撑壮发展,"蜀山 : 高 起点 谋 布局 强 支撑 壮 发展
",1
http://blog.dwnews.com/post-929180.html,京城历史上三件事关“国事”的“嫖事”,"京城 历史 上 三 件 事关 “ 国事 ” 的 “ 嫖事 ”
",1
http://travel.sohu.com/20161221/n476471005.shtml,古徽州和新黄山该如何取舍,"古 徽州 和 新 黄山 该 如何 取舍
",1
http://www.chinaqw.com/zhwh/2016/12-07/116326.shtml,剪纸、抖空竹、皮影戏等中国民间绝活亮相海外(图),"剪纸 、 抖 空竹 、 皮影戏 等 中国 民间 绝活 亮相 海外 ( 图 )
",1
http://business.sohu.com/20161206/n475115595.shtml,华安证券今日登录上交所下午发布“徽赢”客户端,"华安 证券 今日 登录 上交所 下午 发布 “ 徽 赢 ” 客户端
",1
http://365jia.cn/news/2016-12-29/AE028AF898588D12.html,合肥蜀山区将启动公共自行车试点首批计划建,"合肥 蜀山 区 将 启动 公共 自行车 试点 首 批 计划 建
",1
http://sports.qianlong.com/2016/1227/1251091.shtml,新消费孕育新动力--“跑”出来的新天地,"新 消费 孕育 新 动力-- “ 跑 ” 出来 的 新 天地
",1
